Model_id,Year,i_import,diffiv_local_0,diffiv_local_1,diffiv_local_2,diffiv_local_3,diffiv_ed_0,blpiv_0,blpiv_1,blpiv_2,blpiv_3,blpiv_4,blpiv_5
478,1995,1,55,41,30,11,94.20254537736753,47.63328339904547,76.01141238212585,9.793850660324097,1,0,10
478,1996,1,61,45,19,10,99.39959088366403,48.11607804149389,75.65975832939148,10.05007380247116,0,0,8
479,1985,1,14,23,27,23,97.73242419497645,25.73953792452812,23.11935138702393,3.622267723083496,2,1,5
479,1986,1,12,32,26,31,95.39770853608876,22.92647361755371,27.32518601417542,4.230072915554047,3,2,6
479,1987,1,23,22,28,27,95.17691538833716,30.86405340582132,32.75612998008728,5.44786211848259,2,4,8
479,1988,1,28,31,27,24,97.13693496849245,26.78891196846962,31.73168516159058,4.828282922506332,1,2,7
479,1989,1,27,28,29,34,102.1823119560048,38.43743372708559,46.17132377624512,6.937206447124481,1,5,10
479,1990,1,4,13,10,24,133.6888274038031,47.66611754894257,55.96526312828064,7.899726092815399,1,5,10
479,1991,1,12,10,21,28,128.1889144072858,50.8273946121335,69.51003956794739,9.114724308252335,0,9,12
479,1992,1,10,10,29,32,121.5276702258773,46.2966475635767,68.01904082298279,8.619678735733032,0,7,11
479,1993,1,8,18,31,34,111.5911205692744,47.08651173859835,71.3773820400238,9.568868160247803,0,0,11
479,1994,1,12,20,36,32,109.9122606375622,48.90617895871401,74.26141905784607,10.06418159604073,0,1,12
479,1995,1,11,25,29,37,96.75653720561309,47.30557966977358,74.59170031547546,9.818300545215607,0,0,10
480,2003,1,35,38,36,51,116.3164614453065,56.81798085570335,88.7936429977417,10.87521183490753,0,0,9
480,2004,1,39,52,56,28,123.7092808104985,71.04400284588337,94.46148252487183,12.71095824241638,0,0,8
480,2005,1,38,49,54,30,127.5730889829219,77.65651568770409,87.53802680969238,12.09024518728256,0,0,6
480,2006,1,47,50,57,29,130.410460258686,78.55106852948666,78.00818920135498,11.25551962852478,0,0,5
480,2007,1,46,68,51,30,143.0158195712535,87.44159005582333,81.04517650604248,12.03920358419418,0,0,4
480,2008,1,51,60,53,36,141.9064249799361,116.1385674029589,106.4709892272949,14.50203007459641,0,0,7
480,2009,1,49,59,49,38,137.259093541756,91.96090325713158,123.8071479797363,15.76823496818542,0,0,9
481,2009,1,29,48,62,42,138.6416061001945,92.31171198189259,122.0943117141724,15.77388656139374,0,0,9
481,2010,1,40,42,43,37,131.7029038685578,95.78303843736649,107.9781527519226,14.01142984628677,0,0,9
481,2011,1,42,40,44,36,136.7709333377186,129.3354766443372,124.5029950141907,16.63642847537994,0,0,12
481,2012,1,46,33,47,37,137.486847787006,138.2559668272734,131.4325032234192,17.64876908063889,0,0,12
481,2013,1,46,40,48,38,143.301473935459,164.5187069661915,171.1265065670013,22.56599777936935,0,0,15
481,2014,1,48,43,49,38,143.0487245691719,130.6362125091255,151.7916419506073,19.29811185598373,0,0,12
481,2015,1,43,40,45,38,131.0872555308588,86.23761218041182,137.3992414474487,17.85255938768387,0,0,10
484,1991,1,43,41,27,26,128.1751525353523,52.34609916806221,72.59525322914124,9.149939566850662,1,9,12
484,1992,1,43,32,29,24,128.0674926887432,47.75415845215321,71.13997149467468,8.657040894031525,1,7,11
484,1993,1,41,29,33,26,123.5298945165478,48.47780093550682,73.88977360725403,9.605980455875397,1,0,11
484,1994,1,47,29,35,15,128.6850473037028,50.27382280677557,76.63209366798401,10.10068807005882,1,1,12
485,1987,1,41,28,35,27,88.91182150024056,29.745620675385,34.95366454124451,5.272871822118759,3,5,8
485,1988,1,43,35,25,37,92.76878369944791,25.51155425608158,33.59630537033081,4.662910372018814,2,3,7
485,1989,1,43,37,31,32,97.03162653694351,37.2637452557683,48.03594398498535,6.771327674388885,2,6,10
485,1990,0,53,48,25,21,95.37963792775756,46.48355357348919,59.89291453361511,7.72241598367691,2,6,11
485,1991,0,60,45,38,13,102.9395787786964,49.74482823163271,73.08699822425842,8.95280733704567,1,9,13
485,1992,0,57,42,35,13,102.2548142402051,45.25770172476768,71.63171648979187,8.457761764526367,1,7,12
485,1993,1,59,35,29,22,96.10212780739965,46.17404583841562,74.38151860237122,9.406701326370239,1,0,11
485,1994,1,53,40,32,21,100.1775701852191,47.94189874082804,77.1238386631012,9.901408940553665,1,1,12
485,1995,1,56,43,25,12,92.38883960226642,46.19741532951593,77.76597571372986,9.655830860137939,1,0,10
485,1996,1,34,35,42,26,93.37169750091712,46.73603940755129,75.76801896095276,9.843585133552551,0,0,8
485,1997,1,46,30,37,29,95.57300288995275,44.19078566133976,69.80291819572449,9.377512216567993,0,0,7
485,1998,1,49,43,34,12,98.61112680816623,36.84430550783873,68.66358184814453,9.676411390304565,0,0,7
485,1999,1,56,47,27,15,103.7931033536981,29.20990288257599,46.82183146476746,7.034736156463623,0,1,5
485,2000,1,60,46,32,15,109.8434904087545,37.12414428591728,48.56611895561218,7.130587577819824,0,1,5
485,2001,1,74,43,34,13,117.3530981709473,34.79292094707489,50.06043004989624,7.173911035060883,0,1,5
485,2002,1,44,41,48,27,109.3132234804643,32.24048670381308,55.21746110916138,7.25703763961792,0,0,5
485,2003,1,47,57,46,21,115.9695511832238,55.56741170585155,91.85634851455688,10.61248999834061,0,0,9
485,2004,1,53,59,45,27,125.3695741351027,69.68981549143791,97.13767576217651,12.44991660118103,0,0,8
485,2005,1,48,66,36,31,129.3075581014462,76.46498940885067,90.19030904769897,11.77415317296982,0,0,6
485,2006,1,56,60,38,33,132.2131224193704,77.51057222485542,80.39943027496338,10.94213175773621,0,0,5
485,2007,0,80,57,41,20,148.7080385933108,86.19029931724072,83.97696208953857,11.70229130983353,0,0,5
485,2008,0,58,57,49,38,142.6570513178559,114.4398648291826,109.2807760238647,14.12236744165421,0,0,8
485,2009,0,72,56,38,23,142.0893218744559,90.96310064196587,126.4482412338257,15.38960295915604,0,0,10
485,2010,0,56,52,46,23,135.6157113704618,94.19010356068611,111.9951601028442,13.63096463680267,0,0,10
485,2011,0,50,59,41,35,138.5986477648699,127.3819738999009,128.5269112586975,16.25535464286804,0,0,13
485,2012,0,50,63,39,32,138.8020066336477,136.2590465694666,135.3989357948303,17.266825735569,0,0,13
485,2013,0,68,53,48,15,152.6747212633427,164.7960406728089,174.8077862262726,22.13850146532059,0,0,16
485,2014,0,65,62,39,20,156.3778617658176,131.1852666549385,155.85866522789,18.87061554193497,0,0,13
485,2015,0,65,51,46,16,141.8246766714136,86.53590027242899,141.2512674331665,17.42475998401642,0,0,11
486,1985,1,44,18,23,19,116.0784507978778,27.85745374858379,25.47383880615234,3.646069407463074,3,2,5
486,1986,1,41,27,20,29,115.6535206167399,24.40420258790255,29.50657057762146,4.268942296504974,4,3,6
486,1987,1,38,23,24,15,121.5646383044608,31.89358357340097,35.40766835212708,5.462623327970505,3,4,8
486,1988,1,41,19,25,24,126.6279428352811,27.95896846801043,34.58905363082886,4.85266187787056,2,3,7
486,1989,1,46,29,25,23,126.4218891526211,39.64338432997465,48.14929533004761,6.961079180240631,2,5,10
487,1993,0,58,50,25,11,103.0667792434579,46.8988535925746,74.75056934356689,9.211636424064636,1,0,12
487,1994,0,63,47,25,5,107.9556288187086,48.72873779386282,77.49288940429688,9.706344038248062,1,1,13
487,1995,0,53,46,24,12,101.3564913742519,47.06446509808302,77.74586486816406,9.488757252693176,1,0,11
487,1996,0,61,44,19,8,103.9058058696369,47.30748441070318,77.23100757598877,9.719402551651001,0,0,9
487,1997,0,52,50,22,12,109.8390563512948,44.75077502429485,71.29103875160217,9.253329634666443,0,0,8
487,1998,0,52,46,23,11,112.4749653453833,37.31750901788473,69.18529725074768,9.580220103263855,0,0,8
487,1999,0,60,43,27,9,113.8195580691665,29.71922233700752,46.77467131614685,6.919946730136871,0,1,6
487,2000,0,62,53,18,12,120.999060890414,37.94369697570801,48.52456784248352,7.029347717761993,0,1,6
487,2001,0,69,55,19,13,129.7965355173335,35.58142185211182,49.87551689147949,7.110298037528992,0,1,6
487,2002,0,64,52,24,12,130.5979934157496,33.04209765046835,56.99476671218872,7.213370025157928,0,0,6
487,2003,0,70,39,25,19,140.3583944606004,56.35814517736435,93.52908372879028,10.56882238388062,0,0,10
487,2004,0,77,48,41,11,133.1502448699004,70.95671407878399,97.16046190261841,12.23332744836807,0,0,9
487,2005,0,76,45,44,8,138.1436932623099,77.55345031619072,90.27846574783325,11.5825217962265,0,0,7
487,2006,0,79,47,41,11,141.3769088986282,78.7000983953476,80.46235799789429,10.75050038099289,0,0,6
487,2007,0,84,58,35,13,156.0635024302897,87.15538792312145,84.41496467590332,11.53539842367172,0,0,5
487,2008,0,80,60,30,16,156.244013329017,115.8230375498533,109.8802680969238,13.99822491407394,0,0,8
487,2009,0,81,53,30,17,151.2497073024816,91.84907041490078,126.8925609588623,15.26685792207718,0,0,10
487,2011,1,67,45,44,14,151.5953022527809,129.218621738255,129.770441532135,16.15526211261749,0,0,12
487,2012,1,68,50,45,14,150.837676454826,138.1365146487951,136.5120396614075,17.16673320531845,0,0,12
487,2013,1,60,58,52,17,150.362619448614,164.6535334177315,174.9750645160675,22.08396190404892,0,0,15
487,2014,1,66,58,47,23,150.4659063447529,130.7205918245018,155.6488378047943,18.8160759806633,0,0,12
487,2015,1,61,55,44,22,138.2690386130341,86.33102271705866,141.2763862609863,17.37022042274475,0,0,10
488,2008,1,59,62,30,18,178.007542380298,116.9597022235394,110.2714929580688,14.29020375013351,0,0,7
488,2009,1,65,57,25,17,171.4052996946344,92.72022843360901,127.3013877868652,15.55883675813675,0,0,9
488,2010,1,60,45,25,20,166.2387152316824,96.27040661871433,112.8943915367126,13.79820585250854,0,0,9
488,2011,1,55,57,18,26,170.1444883569666,130.0588479265571,129.4102272987366,16.4207438826561,0,0,12
488,2012,1,60,55,20,29,170.4216988326898,138.9954153448343,136.3078141212463,17.43221497535706,0,0,12
488,2013,1,64,51,27,23,177.2414526841343,165.3759469278157,175.9227292537689,22.34944367408752,0,0,15
488,2014,1,68,43,26,27,182.3025090176499,132.2283084504306,156.7154977321625,19.05513274669647,0,0,12
488,2015,1,60,51,24,25,164.5682579909933,86.86696086078882,142.206127166748,17.63570219278336,0,0,10
489,1985,0,37,17,30,13,119.5629501020594,28.05198915302753,25.55981826782227,3.624605715274811,3,2,6
489,1986,0,40,25,23,29,115.8886395932369,24.40420258790255,29.36339282989502,4.247076809406281,4,3,7
489,1987,0,41,23,26,15,118.7948736792254,32.34464433044195,35.17140507698059,5.434095412492752,3,5,9
489,1988,0,41,19,25,24,126.6528148546935,28.14066559076309,34.36190223693848,4.821929782629013,2,3,8
489,1989,0,51,33,23,25,121.3537467798504,39.81196191161871,47.84601736068726,6.932750880718231,2,6,11
489,1990,0,41,40,24,27,121.1119078109733,49.16042536497116,59.71352076530457,7.890377461910248,2,6,11
489,1991,0,43,42,29,24,127.0148894760825,52.37975884228945,72.42173504829407,9.101693421602249,1,9,13
489,1992,0,43,33,31,22,126.992351798281,47.78646193444729,70.98979163169861,8.606647849082947,1,7,12
489,1993,0,49,36,33,13,118.1701852236834,48.50928317755461,73.22021317481995,9.555587410926819,1,0,12
489,1994,0,47,31,33,15,128.3544281254105,50.30462965369225,76.60191941261292,10.05029502511024,1,1,13
489,1995,0,35,30,29,24,119.8443214911295,48.74819554388523,76.69378352165222,9.789458513259888,1,0,11
489,1996,0,34,38,28,22,123.4648058463481,49.06269516795874,76.16943001747131,10.04809510707855,0,0,9
489,1997,0,37,34,25,23,129.6113917414525,46.47079799324274,70.11835932731628,9.582022190093994,0,0,8
489,1998,0,34,32,30,21,130.815589320312,38.7148292735219,68.1755223274231,9.877654671669006,0,0,8
489,1999,0,32,37,29,24,137.7946436953605,31.22319038957357,46.3404324054718,7.235979437828064,0,1,6
489,2000,0,41,44,27,19,141.0084351226653,39.44008387625217,47.83709168434143,7.303069949150085,0,1,6
489,2001,0,40,46,32,22,151.0662590911409,36.9891919195652,49.27273511886597,7.383058547973633,0,1,6
489,2002,0,34,46,28,28,150.7364182694596,34.33039765805006,56.31678009033203,7.48613053560257,0,0,6
489,2003,0,37,45,27,24,158.6316269842486,57.33517594635487,92.82965612411499,10.84158289432526,0,0,10
489,2004,0,31,51,32,28,174.6796776329219,72.31678292155266,98.12858819961548,12.67900949716568,0,0,9
489,2005,0,36,45,34,22,182.6084391424927,79.09193858504295,91.20513248443604,12.05829644203186,0,0,7
489,2006,0,36,43,36,26,187.5413184129453,80.38143739104271,81.38902473449707,11.22627502679825,0,0,6
489,2007,0,45,41,45,29,196.2795950401427,89.12998549640179,84.98442792892456,11.91994613409042,0,0,5
489,2008,0,41,38,45,34,198.541701645543,117.7425649017096,110.5679707527161,14.38277262449265,0,0,8
489,2009,0,44,40,41,25,190.2053743985357,93.33521947264671,127.5628843307495,15.65140563249588,0,0,10
489,2010,0,43,32,38,23,184.1127022341662,96.93025499582291,113.0679082870483,13.89077472686768,0,0,10
489,2011,0,48,35,33,19,188.7145863477536,130.7423701509833,129.6114792823792,16.51516473293304,0,0,13
489,2012,0,48,39,32,21,189.3333592935565,139.6941293030977,136.5388402938843,17.526635825634,0,0,13
489,2013,0,43,35,35,24,202.2830493486488,166.6592945344746,176.3647124767303,22.45479023456573,0,0,16
489,2014,0,48,32,37,25,202.6924988169437,132.6181455515325,157.0416858196259,19.18690431118011,0,0,13
489,2015,0,38,34,38,23,188.1293042081951,87.72065546363592,142.7156658172607,17.74104875326157,0,0,11
490,1989,1,56,35,25,19,117.5366141872886,39.06266819685698,48.5246376991272,6.875610888004303,2,5,10
490,1990,1,55,48,30,8,106.1875785299193,48.44658188521862,58.85742688179016,7.833776712417603,2,5,10
490,1991,1,54,56,28,9,112.9429113964839,51.56090017408133,72.32631945610046,9.052736729383469,1,9,12
490,1992,1,53,56,25,9,109.1230879462033,46.8950729817152,70.97071528434753,8.557691156864166,1,8,11
492,2007,0,29,35,53,32,208.2007237440539,89.25543688237667,85.48139953613281,12.01117306947708,0,0,5
492,2008,0,27,39,44,35,208.824623107042,118.4526357799768,110.8053750991821,14.44183999300003,0,0,8
492,2009,0,31,40,46,29,197.4130080824359,93.45376193523407,127.8363251686096,15.71047300100327,0,0,10
492,2010,0,30,31,33,31,195.009537541469,97.18540534377098,113.7078285217285,13.94984209537506,0,0,10
492,2011,0,36,27,36,28,199.2700104649599,131.0994999483228,130.1080164909363,16.57423210144043,0,0,13
492,2012,0,40,29,41,22,197.2223867000825,139.8585978895426,136.7721781730652,17.59150743484497,0,0,13
492,2013,0,43,33,35,25,203.7980732956889,166.413410846144,176.4016101360321,22.50080955028534,0,0,16
492,2014,0,39,38,35,26,206.3098959394623,132.6181455515325,157.0612981319427,19.25249207019806,0,0,13
492,2015,0,33,30,39,25,192.0152818292839,87.72065546363592,142.6907181739807,17.80663651227951,0,0,11
493,1999,0,63,45,25,9,109.2684215430522,29.31096889078617,46.78222346305847,6.965940356254578,0,0,6
493,2000,0,65,47,24,15,115.715479485981,37.30930499732494,48.53211998939514,7.0753413438797,0,0,6
493,2001,0,73,48,27,12,122.4772907858679,34.98459905385971,49.81874847412109,7.118738889694214,0,0,6
493,2002,0,72,47,29,12,119.9435736197151,32.35410321503878,57.0505633354187,7.241232097148895,0,0,6
493,2003,0,70,53,30,9,127.1061109567141,55.78913912177086,93.21013402938843,10.591477394104,0,0,10
493,2004,0,85,42,33,15,136.0815700232616,69.86006796360016,98.45308542251587,12.41612195968628,0,0,9
493,2005,0,50,64,41,24,130.9327879719312,76.55370645225048,89.93240404129028,11.74688446521759,0,0,7
493,2006,0,54,64,39,28,133.7059205837686,77.60752737522125,80.11629629135132,10.91486304998398,0,0,6
493,2007,0,80,57,37,24,147.8329447308406,86.35559864342213,83.79421234130859,11.69976109266281,0,0,5
493,2008,0,74,61,40,20,147.5172386471482,114.7067133337259,109.4184303283691,14.16258758306503,0,0,8
493,2009,0,75,57,35,21,143.0306148760645,91.16229563951492,126.2706060409546,15.43122059106827,0,0,10
493,2010,0,58,56,43,19,137.2852573330557,94.54688280820847,111.877598285675,13.67058968544006,0,0,10
493,2011,0,57,56,40,28,140.2361471862491,127.8065519407392,128.3831210136414,16.29497969150543,0,0,13
493,2012,0,54,67,38,23,140.747495236935,136.8390392512083,135.2765922546387,17.30645078420639,0,0,13
493,2013,0,57,62,47,22,147.2335564326316,163.2433456368744,174.8813207149506,22.22367948293686,0,0,16
493,2014,0,59,60,52,24,147.4628667351326,129.3864804320037,155.5380861759186,18.95579355955124,0,0,13
493,2015,0,57,63,42,22,136.2579407478117,85.35401541739702,141.1656346321106,17.50993800163269,0,0,11
494,1992,0,59,40,36,12,102.7085193697613,173.6777966842055,214.7572445869446,37.12909689545631,0,11,3
494,1993,0,45,53,31,8,110.9519398034967,151.5628568828106,194.721747636795,33.97893208265305,0,3,2
494,1994,0,48,59,19,11,116.330840522479,156.3672631978989,205.2670474052429,35.92928841710091,1,1,3
494,1995,0,53,44,29,9,100.1746276262528,161.1171832308173,229.3509304523468,37.42669606208801,1,1,2
494,1996,0,56,43,25,14,96.14790769339507,161.4696772769094,230.1306343078613,37.00887227058411,0,0,0
494,1997,0,53,45,35,7,100.658361889043,158.8689025491476,240.876965045929,37.06222248077393,0,1,1
494,1998,0,53,48,28,7,101.8993975723482,132.5639234855771,234.5962674617767,36.05188673734665,0,1,3
495,1999,0,62,44,26,12,105.7989510340623,165.9069210290909,270.5647029876709,41.97194474935532,0,1,5
495,2000,0,64,45,22,12,124.8755573657934,202.416823618114,271.0867209434509,42.01777160167694,0,1,5
495,2001,0,69,50,22,14,131.5117683582826,210.341177880764,296.1359148025513,45.60966938734055,0,0,8
495,2002,0,60,45,30,12,135.1406601310186,196.4021658524871,298.9491786956787,46.76559680700302,0,2,7
495,2003,0,65,34,28,21,145.7539431010979,212.0581371709704,270.4785385131836,44.15046685934067,0,1,4
495,2004,0,64,44,31,13,156.9274111382146,271.097045764327,314.5623121261597,49.22013580799103,0,3,7
496,1995,0,12,21,32,32,97.62504078607236,160.2122096344829,228.5611565113068,37.25057381391525,1,1,2
496,1996,0,13,22,33,40,100.8750466609795,160.7064163312316,229.2561559677124,36.85187447071075,0,0,0
496,1997,0,21,31,31,36,99.70750447712892,158.152829669416,239.9670104980469,36.90271151065826,0,1,1
496,1998,0,24,29,33,33,97.22179148349673,132.1879468858242,233.4365456104279,35.88986265659332,0,1,3
496,1999,0,27,32,41,30,100.8336300768661,165.4451681300998,269.5840668678284,41.84253948926926,0,1,5
496,2000,0,30,35,49,30,106.7579799754731,201.6475884243846,269.8962001800537,41.88444006443024,0,1,5
496,2001,0,41,43,50,28,111.6675094238426,209.8460674285889,295.0940103530884,45.49915474653244,0,0,8
496,2002,0,45,42,46,28,109.364114816127,195.7591308280826,297.6708645820618,46.65508216619492,0,2,7
496,2003,0,48,50,47,25,115.377978319867,211.3687930628657,268.8763628005981,44.03995221853256,0,1,4
497,1991,0,46,47,31,33,99.77055100130332,185.7752278447151,221.1567814350128,37.58381849527359,0,10,4
497,1992,0,49,39,25,33,98.11922197411242,172.4290916696191,215.8227829933167,37.03557392954826,0,11,3
497,1993,0,38,39,27,32,95.83393024165341,150.1796379685402,193.9104197025299,33.885409116745,0,3,2
497,1994,0,35,40,35,27,99.09466910169525,154.8074977472425,204.4916729927063,35.83576545119286,1,1,3
497,1995,0,45,36,29,21,89.18486230149723,159.759503044188,229.8496086597443,37.33317309617996,1,1,2
497,1996,0,44,42,33,18,93.73973135718698,160.0543590262532,230.9650468826294,36.93819749355316,0,0,0
497,1997,0,49,42,33,23,96.5196589004491,157.5138444080949,241.7278928756714,36.9541083574295,0,1,1
497,1998,0,49,44,33,13,98.47818487744783,131.647989526391,235.0390565395355,36.0153107047081,0,1,3
497,1999,0,53,47,27,20,101.6857797079673,164.7427337244153,271.1935415267944,41.90200185775757,0,1,5
497,2000,0,52,51,33,19,108.2588738526173,200.7667453959584,271.5056748390198,41.94390243291855,0,1,5
497,2001,0,60,55,32,20,114.8926312856569,208.7841525673866,296.6531186103821,45.53580021858215,0,0,8
497,2002,0,31,37,48,36,110.1381878705544,194.9424458667636,297.9662914276123,46.44016134738922,0,2,7
497,2003,0,43,37,53,32,115.0240723463978,210.3858938440681,269.3853511810303,43.82503139972687,0,1,4
497,2004,0,38,47,51,40,123.92094532319,269.2826852202415,313.4691247940063,48.85601562261581,0,3,7
498,1985,0,47,38,24,6,100.60909750742,229.1256425902247,166.1359915733337,34.6991728246212,0,1,1
498,1986,0,52,36,28,7,101.1859525639219,165.3390755876899,166.5084354877472,33.36047890782356,0,1,1
498,1987,0,49,38,33,7,99.13440089674793,167.2190995886922,180.2980043888092,33.33573725819588,2,3,2
498,1988,0,51,39,32,13,106.6122733673697,161.5238459780812,194.264794588089,34.41165760159492,1,4,2
498,1989,0,52,53,32,11,102.4588078959503,161.1346071586013,187.2336356639862,33.82538256049156,1,3,4
498,1990,0,56,47,30,8,106.1186896749147,182.2969889268279,197.3919162750244,34.1980063021183,0,10,4
498,1991,0,61,53,28,10,108.4059430341674,187.1650714427233,220.1238906383514,37.72210043668747,0,10,4
499,1985,0,41,48,23,13,91.35209442665658,229.0047174319625,166.7113473415375,34.56861415505409,0,1,1
499,1986,0,44,53,22,10,91.70373599396771,165.1646858081222,166.908860206604,33.26605477929115,0,1,1
499,1987,0,40,47,32,16,90.91793140028852,167.155228741467,180.6217782497406,33.25418999791145,2,3,2
499,1988,0,42,53,36,11,96.7301726328074,161.3733548671007,194.6897351741791,34.3141225874424,1,4,2
499,1989,0,52,51,34,12,100.4343700029328,160.9276818111539,188.8884587287903,33.72786965966225,1,3,4
499,1990,0,60,47,28,7,104.7286041695972,182.1498481556773,197.8603639602661,34.10130140185356,0,10,4
499,1991,0,58,55,29,13,106.9437734905719,186.6669245064259,220.8087394237518,37.62400960922241,0,10,4
499,1992,0,56,41,36,16,100.0346808539568,173.5264817252755,215.4604721069336,37.07368412613869,0,11,3
499,1993,0,54,53,27,10,105.0873732099456,151.1965692043304,194.4833357334137,33.92351931333542,0,3,2
499,1994,0,60,48,26,8,107.1886546699761,155.9517651796341,204.4304804801941,35.877342492342,1,1,3
499,1995,0,56,40,30,10,93.79378957849374,160.9254475682974,230.0583145618439,37.3747501373291,1,1,2
499,1996,0,58,41,26,13,97.2975405386762,161.2698016688228,230.7533140182495,36.97206169366837,0,0,0
500,1991,0,22,34,37,30,105.1508063886651,186.0393848270178,221.4983201026917,37.30601036548615,0,10,4
500,1992,0,23,35,34,25,102.4271449140047,172.99575638026,216.0507175922394,36.75429883599281,0,11,3
501,1997,0,49,45,34,13,98.69085425990163,158.5977608337998,241.0711483955383,36.99113988876343,0,1,1
501,1998,0,52,49,29,6,101.380186596767,132.5639234855771,234.9029471874237,35.9862859249115,0,1,3
501,1999,0,64,39,31,9,107.0485502456275,165.8498404547572,271.0504684448242,41.93096786737442,0,1,5
502,1985,0,48,35,17,14,103.7680172781348,229.5953111723065,166.2891407012939,34.70950344204903,0,1,1
502,1986,0,52,39,28,5,100.3762290354411,165.1510076597333,166.3455066680908,33.38806930184364,0,1,1
502,1987,0,49,38,33,7,99.01162648792133,167.2067465260625,180.0843584537506,33.36924573779106,2,3,2
502,1988,0,50,40,30,15,107.4179393891304,161.7682559415698,194.1468079090118,34.42622229456902,1,4,2
503,1997,0,49,40,33,25,96.27857042542425,158.5391337051988,240.7213492393494,36.93392252922058,0,1,1
503,1998,0,51,40,29,21,96.53784445660133,132.5143821537495,234.1908843517303,35.92039984464645,0,1,3
503,1999,0,49,51,25,23,101.3728574532732,165.7965179532766,270.2615990638733,41.87307667732239,0,1,5
503,2000,0,44,50,37,25,106.7661622064509,201.9999695941806,269.9753260612488,41.91497725248337,0,1,5
503,2001,0,52,57,32,25,113.0192505353076,210.0636541843414,295.1028943061829,45.50687503814697,0,0,8
503,2002,0,53,60,29,23,111.3946253509804,195.8629349246621,297.6797485351563,46.66280245780945,0,2,7
504,1985,0,23,34,22,38,90.14126376922988,227.1220000460744,166.6573061943054,34.38389971852303,0,1,1
504,1986,0,41,30,34,25,88.73254430957427,164.4220458343625,166.1989574432373,33.21252366900444,0,1,1
504,1987,0,31,25,30,35,90.42563544340419,166.5183497592807,179.429550409317,33.18741849064827,2,3,2
504,1988,0,45,32,32,31,92.72515056136997,161.0398560762405,193.4071228504181,34.25426581501961,1,4,2
504,1989,0,37,38,26,35,97.71434184434537,160.583952255547,187.2952063083649,33.67369189858437,1,3,4
504,1990,0,40,34,39,21,95.34168273061496,181.6320037469268,196.657687664032,34.05118808150291,0,10,4
504,1991,0,45,44,32,35,99.80456746682253,186.5679081529379,220.1726262569427,37.57469141483307,0,10,4
504,1992,0,45,36,29,34,98.22567612546737,173.3529875054955,214.8906030654907,36.97245928645134,0,11,3
504,1993,0,51,34,30,29,95.37956924449888,151.1250413954258,193.9137966632843,33.82229447364807,0,3,2
504,1994,0,46,38,30,34,99.26392760454364,155.7326259091496,204.5099234580994,35.77265080809593,1,1,3
504,1995,0,37,37,30,24,89.31638365142267,160.7631588354707,228.7817447185516,37.27005845308304,1,1,2
504,1996,0,31,36,38,29,93.50475054703651,161.1760364845395,229.4767441749573,36.85966873168945,0,0,0
504,1997,0,38,31,38,31,95.68883150770556,158.3879074081779,239.8756737709045,36.91050577163696,0,1,1
504,1998,0,34,39,34,30,94.97850210798191,132.3899634182453,233.3452088832855,35.90934729576111,0,1,3
504,1999,0,41,37,39,27,99.61707994846323,165.6626032665372,269.4461159706116,41.86202412843704,0,1,5
505,1985,0,43,22,41,19,88.40884149808716,227.8764663264155,166.4312930107117,34.51933351159096,0,1,1
505,1986,0,35,33,33,27,88.85477389827801,164.8481300100684,165.8505263328552,33.18817993998528,0,1,1
505,1987,0,34,26,30,37,89.7721455999649,166.5183497592807,179.6429855823517,33.18622174859047,2,3,2
505,1988,0,42,31,29,32,93.03909096223023,161.0398560762405,193.1815221309662,34.25306907296181,1,4,2
505,1989,0,38,40,28,36,97.44590999645314,160.583952255547,187.4292442798615,33.66681614518166,1,3,4
505,1990,0,40,34,39,21,95.27877241627458,181.6320037469268,196.740620136261,34.04275903105736,0,10,4
505,1991,0,40,41,39,31,99.97052714902206,186.407033726573,220.5043609142303,37.50189608335495,0,10,4
505,1992,0,46,35,29,35,98.20858370280028,173.2651019468904,215.0441808700562,36.95948377251625,0,11,3
505,1993,0,53,33,28,30,95.39103841678323,151.044237613678,194.0673744678497,33.80931895971298,0,3,2
505,1994,0,47,37,30,34,99.22232487192103,155.6535551324487,204.6126742362976,35.75967529416084,1,1,3
505,1995,0,41,32,35,19,89.19127449190637,160.7631588354707,228.979008436203,37.25626534223557,1,1,2
505,1996,0,31,36,38,30,93.4635788632457,160.9390230849385,229.6740078926086,36.85756599903107,0,0,0
506,1990,0,52,48,27,20,95.71767674619221,181.1898836866021,198.2695498466492,33.88802465796471,0,10,4
506,1991,0,60,43,40,13,102.3119281945326,185.9915152192116,221.9292521476746,37.41211879253387,0,10,4
506,1992,0,57,37,36,20,99.65922910806212,172.8663260117173,216.1364009380341,36.85669854283333,0,11,3
506,1993,0,58,40,36,11,97.77156636458584,150.5970064550638,195.6426148414612,33.70653373003006,0,3,2
506,1994,0,57,42,33,11,102.3418547710807,155.2956575527787,206.1888029575348,35.65689006447792,1,1,3
506,1995,0,43,42,26,25,89.42696315087025,160.290434025228,230.1318280696869,37.15187013149261,1,1,2
506,1996,0,63,41,20,13,98.58551667239468,160.8523109927773,232.2664151191711,36.75317078828812,0,0,0
506,1997,0,48,47,34,13,97.99769859244738,158.1329124048352,241.5419654846191,36.77980530261993,0,1,1
506,1998,0,48,45,33,12,98.7529088123222,132.1711160242558,235.0412509441376,35.75689005851746,0,1,3
506,1999,0,58,47,26,12,104.6214164558105,165.4270527884364,270.8995356559753,41.77769476175308,0,1,5
